Account_ID,Customer_ID,Account_Type,Branch_Code,Balance_PHP,Credit_Score,Interest_Rate,Loan_Amount_PHP,Loan_Type,Loan_Status,Transaction_ID,Transaction_Type,Transaction_Amount_PHP,Transaction_Date,Merchant_ID,Merchant_Category,Card_Type,Credit_Limit_PHP,Overdue_Amount_PHP,Monthly_Income_PHP
595025,8792,Time Deposit,GEN,77442.6,808,5.57,209044.97,Auto,Approved,4113488,Credit,11893.01,6/23/2022,454138,Travel,Debit,84737.68,18859.35,75978.91
308145,6604,Current,ILO,87983.41,673,4.93,37803.45,Personal,Rejected,9780860,Debit,10363.93,8/5/2022,432442,Shopping,Debit,69621.81,27613.17,16777.24
153228,4756,Current,DVO,83899.24,726,8.18,319802.16,Home,Closed,2693546,Debit,18080.4,3/24/2023,797465,Shopping,Credit,91509.67,12933.9,86238.49
925075,2266,Savings,CEB,89682.4,310,1.6,375157.26,Personal,Approved,8826908,Debit,34171.3,10/29/2023,513195,Travel,Credit,49598.78,277.68,50762.86
191180,9141,Time Deposit,ILO,35785.89,315,9.66,191758.89,Home,Pending,3775331,Credit,14896.07,11/27/2023,774826,Utilities,Debit,26979.01,26599.68,62681.47
283557,3475,Current,CEB,84377.75,440,7.83,253168.52,Auto,Closed,5432537,Debit,9705.33,2/9/2023,338522,Utilities,Credit,30476.35,12803.21,14714.34
747645,6973,Current,GEN,8092.95,379,3.72,98910.69,Auto,Closed,1329645,Debit,42366.18,10/21/2022,702213,Utilities,Debit,86009.18,20290.86,67794.7
673082,3079,Savings,GEN,14295.9,382,5.77,139463.33,Auto,Approved,1853717,Debit,14510.4,12/6/2023,319051,Shopping,Credit,63243.4,26662.88,49015.7
666697,2630,Time Deposit,GEN,18276.15,672,3.03,92618.22,Home,Approved,3538968,Credit,38288.47,12/11/2022,839113,Groceries,Credit,75277.27,28625.08,96385.07
564834,1695,Time Deposit,MNL,19853.6,597,3.48,166037.15,Business,Approved,7196136,Credit,37535.96,8/15/2022,515904,Shopping,Debit,65377.97,18348.21,16801.96
763170,1533,Time Deposit,CEB,87362.16,623,1.54,480658.68,Business,Pending,9121186,Debit,19606.11,9/30/2023,666602,Groceries,Credit,85770.98,27722.79,89003.68
222427,6155,Time Deposit,CEB,1221.88,525,6.87,482338.03,Personal,Pending,6429198,Debit,45584.5,2/10/2023,643243,Shopping,Debit,99307.64,9946.45,68538.11
887409,5008,Current,CEB,69834.85,522,1.36,118269.51,Auto,Closed,9068300,Debit,9957.87,4/17/2022,874095,Shopping,Debit,90532.98,23335.62,53620.13
777585,2523,Time Deposit,ILO,91061.15,475,9.2,423434.25,Personal,Pending,7748447,Credit,4919.99,8/29/2023,819763,Healthcare,Debit,99852.48,8930.45,36274.29
724328,2430,Savings,CEB,16959.19,846,9.06,271065.97,Business,Pending,8780110,Debit,19967.56,2/16/2022,109767,Utilities,Credit,9472.82,23222.29,93500.19
676335,3817,Current,CEB,52033.97,824,7.03,400149.4,Business,Approved,4601270,Debit,26863.32,8/14/2022,584503,Shopping,Debit,29288.42,10901.82,36688.64
646164,2772,Savings,GEN,78986.2,735,5.63,111807.27,Personal,Closed,2307873,Debit,12435.49,9/10/2023,712461,Travel,Debit,26032.93,27443.4,21521.82
180139,8362,Current,CEB,83040.39,638,1.91,227271.99,Business,Pending,7688839,Credit,24782.66,11/25/2023,841384,Utilities,Debit,83978.35,26459.98,11992.29
768761,1365,Time Deposit,DVO,56709.22,690,9.91,254957.74,Auto,Closed,5122237,Debit,2537.9,12/11/2022,308495,Travel,Credit,72817.15,753.53,77136.7
141078,1093,Time Deposit,DVO,72743.1,505,4.69,53787.21,Home,Pending,7795257,Credit,4996.14,1/10/2022,304237,Shopping,Credit,11544.51,1819.18,58277.78
776509,3698,Savings,DVO,9224.43,383,8.86,448334.06,Personal,Rejected,1933974,Credit,7865.15,8/9/2022,342197,Groceries,Credit,31887.31,19106.13,20038.03
895996,8666,Time Deposit,ILO,97554.08,419,5.71,17619.06,Auto,Pending,1442698,Debit,16835.95,8/5/2023,125795,Shopping,Credit,40817.08,19772.57,74856.61
353021,4753,Savings,ILO,75264.97,537,5.98,406405.69,Personal,Rejected,8771808,Debit,11976.98,1/18/2023,785386,Healthcare,Debit,54752.15,15565.53,73761.33
348293,7015,Current,MNL,16411.12,642,6.28,339621.84,Home,Pending,1619575,Debit,16502.85,8/16/2023,109782,Healthcare,Credit,64715.52,24322.19,33128.68
789986,5079,Current,CEB,68618.47,582,1.54,197261.49,Home,Rejected,9693660,Debit,26391.23,6/16/2023,422747,Groceries,Credit,43610.58,960.21,76757.2
360898,4227,Savings,DVO,86647.31,524,4.73,150265.09,Personal,Rejected,5835042,Debit,40246.91,11/24/2023,113062,Groceries,Credit,14685.2,24211.81,92968.74
330440,9449,Current,DVO,43227.82,314,2.45,220559.64,Auto,Pending,8618006,Debit,30178.26,5/7/2022,670122,Utilities,Credit,48357.98,19841.95,18849.04
395015,5081,Time Deposit,GEN,65030.02,515,8.5,458519.14,Personal,Pending,4519604,Debit,43497.92,7/31/2022,931234,Utilities,Debit,56304.9,22199.92,98451.85
722760,4997,Time Deposit,MNL,17134.24,622,4.8,69696.47,Personal,Pending,4258855,Debit,34641.91,4/16/2023,367273,Utilities,Credit,29854.3,23901.38,99762.69
506943,6187,Current,MNL,33279.66,841,5.47,304664.82,Business,Approved,9979921,Debit,7426.06,3/24/2022,964911,Shopping,Debit,27000.09,13253.89,89219.44
339212,2212,Time Deposit,DVO,88061.08,598,2.92,404499.61,Auto,Closed,9979635,Credit,18292.78,12/20/2023,854409,Healthcare,Credit,34146.11,5201.75,47268.53
146006,7060,Time Deposit,ILO,27995.56,314,4.47,346296.99,Business,Approved,8112249,Debit,17226.11,11/19/2023,720290,Groceries,Credit,84064.84,12524.18,21911.25
236047,8556,Current,ILO,56136.63,575,5.26,170179.08,Home,Approved,3324392,Debit,39181.95,3/26/2023,391951,Groceries,Debit,27320.54,2692.01,60668.33
290899,1048,Time Deposit,GEN,50157.41,331,9.48,147529.44,Personal,Rejected,6942865,Debit,4298.56,12/12/2023,714159,Healthcare,Credit,43631.12,26221.18,24974.58
837192,7575,Savings,DVO,94019.05,612,3.11,167938.16,Business,Approved,6171112,Credit,7515.38,9/29/2023,269564,Groceries,Debit,6361.15,29453.25,79865.97
743921,9451,Savings,ILO,43565.86,797,7.73,206113.03,Home,Closed,6208333,Debit,10678.79,4/9/2022,838209,Travel,Credit,94837.57,908.69,59230.23
272526,8506,Current,CEB,56658.53,732,8.08,226825.02,Business,Approved,4501872,Credit,13767.73,5/31/2023,571205,Groceries,Debit,36911.56,15313.6,85600.33
960469,9283,Savings,CEB,38882.96,522,3.57,309461.96,Home,Pending,3062633,Debit,37900.49,8/24/2023,799821,Groceries,Credit,12171.09,23920.07,37346.66
130902,5966,Current,GEN,83055.19,396,9,235990.43,Business,Approved,2095269,Credit,8706.77,10/30/2022,110377,Shopping,Debit,55046.03,6663.23,79151.01
630686,9425,Time Deposit,CEB,44644.16,746,7.52,25252.63,Personal,Rejected,4222639,Credit,26743.51,1/4/2022,451149,Groceries,Debit,23766.54,2614.75,93858.06
880671,5649,Time Deposit,MNL,96868.66,753,6.29,132826.06,Home,Closed,9829442,Credit,20097.64,4/6/2022,406431,Travel,Debit,87140.59,17431.79,61366.61
832855,9342,Savings,GEN,2101.27,647,7.33,187320.17,Personal,Approved,8029226,Debit,31891.11,2/20/2022,872737,Shopping,Debit,31666.53,4276.11,85110.64
905666,2016,Savings,GEN,89161.62,331,4.54,173346.89,Auto,Approved,5851393,Debit,34571.27,7/14/2023,451781,Healthcare,Debit,48633.28,12845.52,10137.16
655565,1986,Savings,CEB,61362.45,779,4.17,57036.8,Business,Pending,5141404,Credit,26807.18,12/11/2022,368277,Groceries,Debit,40097.66,17736.02,14606.35
817084,7597,Savings,GEN,7375.14,766,7.34,440457.24,Business,Pending,7489275,Debit,8419.19,10/7/2022,185368,Groceries,Credit,25286.06,14928.65,15416.39
668071,6735,Time Deposit,GEN,50622.24,422,8.13,395283.84,Business,Rejected,3660913,Credit,9036.6,5/5/2022,354350,Healthcare,Credit,14116.53,18162.21,52268.25
544927,9346,Savings,CEB,33428.23,747,1.94,335311.58,Personal,Approved,1997438,Debit,6356.47,4/13/2022,279246,Utilities,Debit,65134.74,24800.63,28936.84
248043,7882,Time Deposit,MNL,79204.78,735,1.1,459399.04,Auto,Closed,8751898,Credit,44506.07,7/31/2023,931427,Shopping,Debit,97542.74,29180.47,13219.55
472080,8007,Current,ILO,16326,713,6.98,157776.08,Personal,Rejected,8486449,Credit,31678.18,1/15/2022,345115,Utilities,Credit,45574.5,1479.49,61585.73
320189,9970,Current,MNL,78175.13,416,7.78,359797.32,Auto,Approved,1637400,Debit,46117.91,6/14/2022,124231,Shopping,Credit,54307.39,18303.16,98166.95
402079,4339,Savings,ILO,85991.67,469,1.92,340748.5,Auto,Closed,6916236,Debit,41289.79,12/11/2023,651414,Travel,Debit,69356.46,7759.16,24640.13
114047,2608,Savings,MNL,1117.47,738,7.26,398849.16,Personal,Closed,5497606,Debit,18896.29,8/17/2023,136762,Utilities,Credit,14348.83,14216.91,16812.88
871399,2539,Savings,CEB,81596.62,418,1.05,124699.63,Business,Rejected,7036009,Credit,9814.7,2/13/2022,178333,Travel,Credit,21124.48,21866.93,99780.32
205263,3361,Time Deposit,GEN,40633.91,593,1.58,213616.08,Home,Approved,6278860,Credit,3230.58,2/2/2023,338106,Utilities,Debit,67735.48,457.19,12971.93
330067,6574,Current,MNL,7648.87,301,2.35,256536.2,Home,Approved,7851407,Debit,41940.33,12/24/2022,734083,Groceries,Debit,96324.63,26471.67,92948.08
122248,6079,Time Deposit,DVO,58548.57,714,2.99,132104.79,Home,Pending,8560941,Debit,12090.34,4/12/2023,151677,Travel,Debit,79823.72,18544.93,97982.39
547605,8434,Current,GEN,71209.93,732,5.74,274992.36,Home,Pending,9262537,Credit,42152.56,12/21/2023,484108,Utilities,Debit,64419.55,28960.99,63565.47
940525,7102,Savings,ILO,20430.02,462,5.84,217275.57,Home,Closed,6069433,Debit,3865.26,4/8/2023,453429,Travel,Debit,81683.75,10472.25,72088
823785,3891,Current,CEB,31822.04,510,7.56,69163.55,Auto,Rejected,4155830,Credit,15374.46,1/6/2022,157907,Travel,Credit,7123,9208.58,81982.67
640021,1072,Current,MNL,28726.47,685,1.6,221103,Business,Pending,7397436,Debit,46051.02,3/2/2023,336542,Travel,Credit,18814.94,17931.73,31496.54
367811,2416,Time Deposit,CEB,11445.92,534,3.98,25071.73,Home,Rejected,6041747,Debit,14577.24,10/10/2023,392418,Groceries,Credit,8456.31,9727.73,68673.5
984756,4481,Savings,CEB,99424.62,786,1.39,469691.7,Auto,Approved,8454270,Credit,22142.23,5/17/2023,117634,Travel,Debit,31867.87,14705.78,83707.24
595630,9571,Current,CEB,97777.45,672,9.86,372653.96,Personal,Closed,2559415,Credit,29114.91,5/23/2022,146442,Groceries,Debit,79881.45,15975.76,51542.1
546776,1815,Savings,ILO,88984,738,2.3,476321.49,Auto,Rejected,3660409,Credit,4275.68,5/11/2023,444997,Groceries,Credit,17437.94,1865.07,93436.55
627513,2867,Current,DVO,76921.44,649,5.43,297450.04,Auto,Pending,9139144,Credit,45701.44,8/21/2022,734863,Utilities,Debit,89322.54,21765.67,98687.65
261361,8815,Time Deposit,GEN,69630.88,809,2.95,379996.63,Auto,Pending,3877900,Credit,14980.58,1/26/2023,607201,Groceries,Debit,6514.87,26522.67,79684.35
887663,5085,Time Deposit,ILO,44079.2,343,9.91,216131.12,Business,Pending,2663336,Debit,49097.43,7/4/2022,385169,Shopping,Credit,61546.92,14994.7,49021.95
656963,3742,Current,MNL,55765.6,812,7.7,156395.14,Home,Approved,2801954,Debit,24161.44,12/27/2022,827254,Travel,Credit,83098.77,10464.12,86553.62
857475,6987,Savings,GEN,54603.66,577,5.49,491173.79,Business,Approved,8448143,Debit,47771.04,8/31/2023,247939,Shopping,Credit,70240.24,27950.87,21476.94
870772,8149,Savings,CEB,44747.3,418,2.74,118306.41,Home,Pending,3915144,Debit,17538.26,3/31/2023,217981,Shopping,Credit,45901.44,16185.89,90032.06
749211,6792,Time Deposit,MNL,59668.23,690,2.92,265561.19,Home,Approved,9464078,Credit,25504.98,10/30/2022,646601,Groceries,Credit,65952.02,7310.61,10686.97
766992,4868,Savings,GEN,40655.31,349,6.82,116355.34,Home,Pending,1301327,Debit,44319.55,9/10/2022,352127,Healthcare,Debit,90514.53,1373.87,11957
611989,4722,Current,CEB,22576.04,411,3.55,290072.84,Business,Pending,6025292,Credit,3190.07,1/23/2022,621352,Healthcare,Debit,38382.5,29729.76,42235.13
167928,5448,Time Deposit,ILO,8818.85,830,6.63,148623.69,Business,Pending,1163329,Credit,33801.2,8/25/2022,435924,Shopping,Debit,90308.55,38.06,44294.68
734101,5692,Current,DVO,87832.9,771,6.69,331748.12,Personal,Approved,5542600,Debit,23201.26,8/20/2023,918013,Groceries,Credit,12242.22,13338.12,63399.87
471330,8132,Current,MNL,59455.74,334,4.35,16788.91,Auto,Pending,4021058,Debit,40936.33,11/7/2023,188822,Groceries,Debit,37433.28,20454.42,22772.4
804395,3487,Time Deposit,ILO,35064.02,326,6.45,82740.06,Home,Rejected,1820597,Debit,6182.71,4/11/2022,378264,Travel,Debit,48864.6,2044.73,15433
317976,6414,Savings,GEN,87511.4,802,2.49,33899.45,Home,Pending,1916891,Debit,36698.65,2/11/2023,513171,Utilities,Debit,56009.77,25555.77,38092.07
274904,7508,Current,GEN,13218.72,329,7.28,142018.46,Business,Pending,7394543,Credit,16612.13,11/13/2023,919153,Utilities,Debit,43753.44,16098.21,50344.86
135662,8952,Savings,MNL,36976.86,827,3.82,318354.68,Home,Closed,7968468,Credit,28317.06,12/22/2023,472846,Shopping,Debit,57302.33,22792.14,98656.31
984691,2324,Current,GEN,2507.14,751,5.75,349295.94,Business,Rejected,9087810,Credit,36253.74,5/5/2022,502553,Groceries,Credit,45686.49,29917.2,49397.02
427099,8493,Time Deposit,CEB,23107.03,544,2.76,488719.3,Auto,Closed,5834246,Debit,31302.13,1/3/2022,817580,Groceries,Debit,62048.96,13261.29,69530.78
867323,1157,Time Deposit,MNL,23038.65,564,8.15,258810.22,Auto,Pending,2027382,Debit,40992.29,8/10/2023,442059,Travel,Debit,97379.19,20349.35,33576.14
628973,1284,Current,CEB,95810.65,323,4.65,491021.25,Home,Approved,2113670,Debit,33877.03,12/5/2023,832902,Healthcare,Debit,64524.4,1220.23,20295.62
575497,3543,Time Deposit,GEN,62282.53,442,1.02,463635.75,Auto,Closed,1605073,Credit,26059.85,4/5/2023,556597,Travel,Debit,83632.27,8531.12,73593.5
470794,9460,Time Deposit,MNL,97365.6,474,3.01,255339.92,Home,Pending,6030923,Credit,3653.41,3/21/2023,301507,Travel,Credit,47178.96,10364.83,16343.27
345878,1419,Current,CEB,73357.53,848,7.64,237077.52,Home,Rejected,5759844,Debit,30965.23,12/24/2022,648089,Shopping,Debit,51470.62,28664.81,81366.43
878871,1651,Current,DVO,70641.76,327,3.07,35257.3,Business,Approved,8418022,Credit,22217.01,9/15/2022,555606,Shopping,Credit,15997.9,3523.98,67246.75
332022,4513,Time Deposit,GEN,89240.1,343,3.45,87383.4,Auto,Pending,9145773,Debit,756.58,11/24/2022,926783,Groceries,Debit,94071.37,6965.63,71315.9
611153,3293,Time Deposit,MNL,85727.47,640,3.75,377896.23,Auto,Pending,3523759,Credit,34896.79,10/3/2023,324956,Shopping,Debit,51860.26,3053.71,23301.77
246989,8184,Time Deposit,MNL,38107.58,732,2.48,374901.29,Personal,Pending,5860683,Debit,767.95,9/26/2023,535445,Groceries,Debit,35067.92,10335.29,14913.4
940125,9297,Savings,MNL,71464.58,729,2.83,306396.49,Auto,Closed,9563624,Debit,24667.37,11/20/2022,313862,Utilities,Debit,72944.78,16160.31,54057.96
437528,1631,Time Deposit,DVO,14397.15,830,7.23,473852.27,Home,Rejected,5999352,Debit,20103.35,1/26/2023,207616,Utilities,Credit,83644.34,98.28,66723.98
581260,4829,Current,MNL,77897.05,839,8.78,265088.58,Personal,Closed,8875398,Debit,9583.73,4/6/2023,732632,Utilities,Debit,78209,28540.92,54248.07
691581,2813,Current,GEN,78949.04,811,8.9,97022.59,Home,Pending,2308887,Debit,34283.93,8/25/2022,186887,Travel,Debit,14185.51,9633.55,22732.66
454450,7775,Savings,DVO,75710.38,702,6.89,255795.15,Auto,Approved,8616445,Debit,23860.11,4/24/2023,236943,Utilities,Debit,70931.02,8988.72,84720.69
388719,3672,Current,CEB,97367.88,785,2.72,133968.77,Auto,Pending,7168431,Credit,44559.66,2/24/2022,272960,Shopping,Credit,29135.44,20708.99,93318.71
868139,1606,Time Deposit,MNL,63171.9,502,5.68,389711.08,Home,Approved,2979166,Credit,4248.42,9/11/2022,151212,Travel,Debit,20958.74,29002.06,84012.18
204984,3993,Time Deposit,MNL,67675.76,422,6.53,391499.9,Personal,Rejected,5766522,Debit,42715.59,9/11/2023,190914,Travel,Credit,81072.86,27491.35,24862.57
351254,1467,Time Deposit,DVO,88790.58,520,1.44,302555.22,Auto,Pending,4214025,Debit,43444.02,4/22/2022,576828,Shopping,Debit,22669.73,20239.81,49484.4
752813,3947,Savings,DVO,73044.03,849,2.56,88693.43,Business,Pending,9484106,Debit,236.12,7/16/2022,776823,Travel,Debit,24690.73,27968.84,28671.66
281828,4354,Time Deposit,GEN,85429.69,538,6.33,274394.05,Personal,Approved,4557755,Credit,41272.9,6/7/2022,455466,Groceries,Credit,55968.93,11675.37,58060.5
308543,8069,Time Deposit,ILO,39322.34,498,8.73,384577.97,Personal,Rejected,7983952,Credit,3982.91,3/27/2022,434268,Healthcare,Credit,63912.8,74.51,44389.66
238671,8731,Time Deposit,GEN,75112.98,458,9.5,395060.73,Home,Rejected,9146748,Credit,23720.57,7/20/2023,179133,Shopping,Debit,81442.24,28085.49,52220.66
489754,5080,Savings,MNL,17804.12,328,3.2,214938.63,Auto,Rejected,9560035,Debit,49479.97,4/15/2023,626748,Groceries,Debit,90830.02,26696.64,65944.35
460929,2048,Time Deposit,MNL,3868.78,447,8.87,444566.16,Auto,Pending,5666572,Credit,8188.66,11/7/2022,586365,Healthcare,Debit,57157.91,11241.08,62976.96
383972,8831,Time Deposit,CEB,89905.46,476,2,443408.44,Auto,Closed,3445147,Debit,33725.17,11/30/2023,199077,Groceries,Debit,44672.79,13526.28,14140.85
708222,2336,Savings,ILO,93447.63,332,4.08,281212.92,Personal,Pending,2682667,Credit,2831.46,10/19/2023,719693,Healthcare,Credit,43409.59,10957.24,29578.93
865216,1544,Time Deposit,DVO,41221.9,347,9.76,405138.16,Business,Pending,1153191,Credit,29647.3,11/24/2022,208488,Utilities,Debit,77134.64,11028.24,15332.07
424170,9404,Current,DVO,64858.07,797,2.2,28248.48,Business,Approved,9405223,Credit,21660.46,3/1/2023,963971,Utilities,Credit,73968.71,356.78,14790
710656,3211,Time Deposit,DVO,28839.76,435,5.69,296682.87,Personal,Rejected,6354003,Debit,23429.9,4/20/2022,671583,Groceries,Debit,64845.74,25707.72,29942.11
642398,8238,Time Deposit,CEB,97357.43,696,3.34,34718.83,Auto,Rejected,8458983,Debit,6413.52,7/13/2023,417617,Travel,Debit,98442.06,15051.77,69465.3
391314,1345,Time Deposit,CEB,87171.08,385,3.99,176965.23,Home,Approved,2860513,Credit,39291.05,10/1/2022,765137,Healthcare,Credit,55786.8,19704.05,78980.19
469089,5758,Savings,ILO,48542.86,650,2.86,495725.14,Home,Closed,9794413,Debit,48076.72,3/1/2023,584343,Utilities,Debit,64704.75,18342.71,51074.75
925353,2919,Savings,ILO,77578.62,468,6.58,308889.45,Business,Rejected,8693121,Debit,35301.79,1/21/2022,887470,Shopping,Debit,20177.08,14069.28,27681.85
604492,3858,Current,MNL,52336.74,491,8.69,88241.07,Personal,Rejected,1932744,Credit,27978.74,11/25/2022,907882,Travel,Credit,89817.98,20187.18,88906.93
992016,5425,Current,ILO,5189.99,339,7.64,23162.37,Business,Closed,8582430,Credit,34857.15,3/22/2023,675493,Utilities,Debit,37196.4,7798.26,80726
148090,2917,Current,MNL,52792.3,660,6.4,93897.45,Home,Rejected,9485932,Credit,35142.26,6/29/2023,936053,Groceries,Debit,53175.25,8418.05,97657.97
171160,5549,Savings,MNL,21326.35,721,6.11,430236.31,Home,Pending,8989774,Debit,37454.91,10/24/2022,341036,Groceries,Credit,69644.63,20165.27,43497.77
252147,8186,Current,CEB,29024.26,591,7.33,399721.1,Personal,Pending,3180221,Debit,28114.47,7/26/2023,874922,Healthcare,Debit,16678.62,7272.65,49861.56
358802,4856,Time Deposit,ILO,40776.58,787,8.8,242688.57,Auto,Closed,9084493,Debit,22556.43,4/21/2022,383150,Travel,Debit,89544.18,20208.08,39047.22
916846,1277,Savings,CEB,77661.49,657,3.88,386504.96,Personal,Closed,8411978,Credit,30727.32,11/2/2022,333149,Travel,Credit,13153.19,15300.1,38578.86
570271,5697,Current,GEN,36921,404,4.04,440452.55,Personal,Pending,1633957,Debit,47842.98,12/25/2023,696714,Utilities,Credit,22490.02,22022.64,46151.34
979438,3819,Time Deposit,ILO,80001.19,613,5.72,232892.37,Auto,Pending,9369159,Debit,9567.24,12/3/2023,455197,Groceries,Debit,26736,5519.97,88339.15
972716,5580,Time Deposit,CEB,69788.64,316,6.1,359798.56,Auto,Pending,4835497,Debit,14395.64,9/28/2022,646771,Travel,Credit,75113.69,22868.55,44715.71
118432,1858,Savings,GEN,69756.32,817,7.41,147601.55,Personal,Closed,4736996,Credit,17615.08,2/23/2022,883456,Travel,Debit,19958.48,9873.02,32469.27
577381,2688,Current,MNL,19899.03,792,8.66,122529.64,Personal,Rejected,8927908,Credit,19281.25,6/6/2022,606855,Travel,Debit,52773.21,23744.79,27199.64
603934,1370,Current,GEN,81874.24,747,6.83,225153.9,Home,Pending,4390287,Debit,39906.15,8/15/2023,445972,Groceries,Credit,20903.4,15687.71,39732.6
176176,9922,Time Deposit,CEB,39097.74,795,7.53,50583.47,Home,Approved,8438877,Credit,9290.99,5/6/2023,911480,Utilities,Debit,14313.58,12660.84,11116.57
298423,4181,Current,ILO,8499.92,356,5.12,459091.5,Personal,Rejected,6436463,Debit,9344.66,5/28/2023,251140,Shopping,Credit,72889.62,16987.59,73360
884815,4602,Current,ILO,40240.07,577,7.71,327092.7,Home,Pending,7111555,Credit,30513.97,4/28/2022,306659,Healthcare,Debit,20155.83,26982.68,50998.73
149177,1107,Savings,ILO,77901.6,371,9.82,303289.63,Home,Closed,4007727,Debit,30986.77,1/14/2022,727736,Travel,Credit,31177.92,10399.6,31176.81
848167,6296,Current,ILO,48676.74,691,4.71,295987.6,Home,Pending,6713722,Debit,38783.94,7/8/2022,192808,Utilities,Credit,74536.1,3144.58,47032.76
418675,6239,Current,ILO,37043.41,594,4.58,141427.28,Home,Closed,7257380,Credit,13555.97,10/15/2023,848935,Healthcare,Credit,27648.74,19707.78,58594.89
316062,6408,Time Deposit,CEB,86408.27,777,1.18,91647.52,Personal,Pending,4191249,Debit,49672.51,12/30/2023,129510,Groceries,Debit,32326.43,13697.92,48772.4
975678,7042,Savings,CEB,89218.56,415,5.51,157674.22,Auto,Rejected,6374073,Debit,28619.73,8/17/2023,674985,Groceries,Debit,36530.83,4850.34,79344.2
